,link,titel,intro,datum,verantwoordelijk,pdfs
255,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/10/03/besluit-wob-verzoek-over-uitkeringen-op-basis-van-de-algemene-pensioenwet-politieke-ambtsdragers-appa,Besluit Wob-verzoek over uitkeringen op basis van de Algemene Pensioenwet Politieke Ambtsdragers (APPA),Besluit Wob-verzoek over uitkeringen op basis van de Algemene Pensioenwet Politieke Ambtsdragers (APPA). Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2019/10/03,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/10/03/besluit-wob-verzoek-over-uitkeringen-op-basis-van-de-algemene-pensioenwet-politieke-ambtsdragers-appa/Publicatie+Rijksoverheid.nl.pdf']
256,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/09/30/besluit-wob-verzoek-over-overleg-aanpak-van-toeristische-verhuur-en-wetstraject-toeristische-verhuur-van-woningen,Besluit Wob-verzoek over overleg over de aanpak van toeristische verhuur en wetstraject toeristische verhuur van woningen,Besluit op een verzoek over overleg over de aanpak van toeristische verhuur en wetstraject toeristische verhuur van woningen. Het rapport Onderzoekactiviteiten deeleconomie Portugal en Frankrijk: de deregulering van toeristische verhuur is als aanvulling op het besluit WOB verzoek openbaar gemaakt. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2019/09/30,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,"['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/09/30/besluit-wob-verzoek-over-overleg-aanpak-van-toeristische-verhuur-en-wetstraject-toeristische-verhuur-van-woningen/Besluit+Wob-verzoek+over+overleg+aanpak+toeristische+verhuur+en+het+wetstraject+toeristische+verhuur+van+woningen.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/09/30/besluit-wob-verzoek-over-overleg-aanpak-van-toeristische-verhuur-en-wetstraject-toeristische-verhuur-van-woningen/Onderzoek+Activiteiten+Deeleconomie+nieuwe+versie.pdf']"
257,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/09/25/besluit-wob-verzoek-over-de-intrekking-van-de-woonwagenwet-1968-in-1971,Besluit Wob-verzoek over de intrekking van de Woonwagenwet 1968 in 1971,Besluit Wob-verzoek over de intrekking van de Woonwagenwet 1968 in 1971. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2019/09/25,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/09/25/besluit-wob-verzoek-over-de-intrekking-van-de-woonwagenwet-1968-in-1971/Publicatie+Rijksoverheid.nl.pdf']
258,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/09/10/1e-deelbesluit-wob-verzoek-hembrugterrein,1e deelbesluit Wob-verzoek Hembrugterrein,Besluit op een verzoek om informatie over het Hembrugterrein in Zaandam. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2019/09/10,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/09/10/1e-deelbesluit-wob-verzoek-hembrugterrein/Deelbesluit+1+wob-verzoek+inzake+Hembrugterrein.pdf']
259,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/08/21/besluit-wob-verzoek-om-openbaarmaking-van-documenten-over-de-antivirussoftware-van-kaspersky,Besluit Wob-verzoek om openbaarmaking van documenten over de antivirussoftware van Kaspersky,Besluit op een verzoek om openbaarmaking van documenten over de antivirussoftware van Kaspersky. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2019/08/21,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/08/21/besluit-wob-verzoek-om-openbaarmaking-van-documenten-over-de-antivirussoftware-van-kaspersky/Besluit+wob-verzoek+inzake+documenten+geweigerd+aan+KRO-NCRV+openbaar+te+maken+en+te+verstrekken+over+antivirussoftware_.pdf']
260,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/09/09/bijlagen-deel-3-wob-besluit-over-bekendmaking-van-percentages-vrouwen-en-geslacht-van-voorzitters-van-onderscheiden-adviescolleges,,,2019/09/09,,[]
261,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/09/09/bijlagen-deel-2-wob-besluit-over-bekendmakig-van-percentages-vrouwen-en-geslacht-van-voorzitters-van-onderscheiden-adviescolleges,Bijlagen deel 2 Wob-besluit over bekendmaking van percentages vrouwen en geslacht van voorzitters van onderscheiden adviescolleges,Openbaar gemaakte documenten over de bekendmaking van de percentages vrouwen en geslacht van de voorzitters van de onderscheiden adviescolleges.,2019/09/09,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,"['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/09/09/bijlagen-deel-2-wob-besluit-over-bekendmakig-van-percentages-vrouwen-en-geslacht-van-voorzitters-van-onderscheiden-adviescolleges/bijlage+7+Wob-verzoek+bekendmakig+percentages+vrouwen+en+geslacht+van+voorzitters+van+onderscheiden+adviescolleges.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/09/09/bijlagen-deel-2-wob-besluit-over-bekendmakig-van-percentages-vrouwen-en-geslacht-van-voorzitters-van-onderscheiden-adviescolleges/bijlage+8+Wob-verzoek+bekendmakig+percentages+vrouwen+en+geslacht+van+voorzitters+van+onderscheiden+adviescolleges.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/09/09/bijlagen-deel-2-wob-besluit-over-bekendmakig-van-percentages-vrouwen-en-geslacht-van-voorzitters-van-onderscheiden-adviescolleges/bijlage+9+Wob-verzoek+bekendmakig+percentages+vrouwen+en+geslacht+van+voorzitters+van+onderscheiden+adviescolleges.pdf']"
262,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/09/09/bijlagen-deel-1-wob-besluit-over-bekendmakig-van-percentages-vrouwen-en-geslacht-van-voorzitters-van-onderscheiden-adviescolleges,Bijlagen deel 1 Wob-besluit over bekendmaking van percentages vrouwen en geslacht van voorzitters van onderscheiden adviescolleges,Openbaar gemaakte documenten over de bekendmaking van de percentages vrouwen en geslacht van de voorzitters van de onderscheiden adviescolleges.,2019/09/09,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,"['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/09/09/bijlagen-deel-1-wob-besluit-over-bekendmakig-van-percentages-vrouwen-en-geslacht-van-voorzitters-van-onderscheiden-adviescolleges/bijlage+4+Wob-verzoek+bekendmakig+percentages+vrouwen+en+geslacht+van+voorzitters+van+onderscheiden+adviescolleges.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/09/09/bijlagen-deel-1-wob-besluit-over-bekendmakig-van-percentages-vrouwen-en-geslacht-van-voorzitters-van-onderscheiden-adviescolleges/bijlage+5+Wob-verzoek+bekendmakig+percentages+vrouwen+en+geslacht+van+voorzitters+van+onderscheiden+adviescolleges.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/09/09/bijlagen-deel-1-wob-besluit-over-bekendmakig-van-percentages-vrouwen-en-geslacht-van-voorzitters-van-onderscheiden-adviescolleges/bijlage+6+Wob-verzoek+bekendmakig+percentages+vrouwen+en+geslacht+van+voorzitters+van+onderscheiden+adviescolleges.pdf']"
263,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/09/09/besluit-wob-verzoek-over-bekendmaking-van-percentages-vrouwen-en-geslacht-van-voorzitters-van-onderscheiden-adviescolleges,Besluit Wob-verzoek over bekendmaking van percentages vrouwen en geslacht van voorzitters van onderscheiden adviescolleges,Besluit om op verzoek informatie openbaar te maken over de bekendmaking van de percentages vrouwen en geslacht van de voorzitters van de onderscheiden adviescolleges. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2019/09/09,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,"['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/09/09/besluit-wob-verzoek-over-bekendmaking-van-percentages-vrouwen-en-geslacht-van-voorzitters-van-onderscheiden-adviescolleges/Besluit+wob-verzoek+over+de+bekendmakig+van+percentages+vrouwen+en+het+geslacht+van+de+voorzitters+van+de+onderscheiden+adviescolleges.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/09/09/besluit-wob-verzoek-over-bekendmaking-van-percentages-vrouwen-en-geslacht-van-voorzitters-van-onderscheiden-adviescolleges/bijlage+1+Wob-verzoek+bekendmakig+percentages+vrouwen+en+geslacht+van+voorzitters+van+onderscheiden+adviescolleges.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/09/09/besluit-wob-verzoek-over-bekendmaking-van-percentages-vrouwen-en-geslacht-van-voorzitters-van-onderscheiden-adviescolleges/bijlage+2+Wob-verzoek+bekendmakig+percentages+vrouwen+en+geslacht+van+voorzitters+van+onderscheiden+adviescolleges.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/09/09/besluit-wob-verzoek-over-bekendmaking-van-percentages-vrouwen-en-geslacht-van-voorzitters-van-onderscheiden-adviescolleges/bijlage+3+Wob-verzoek+bekendmakig+percentages+vrouwen+en+geslacht+van+voorzitters+van+onderscheiden+adviescolleges.pdf']"
264,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/07/18/besluit-op-wob-verzoek-over-wet-gedeeltelijk-verbod-gezichtsbedekkende-kleding,Besluit op Wob-verzoek over Wet gedeeltelijk verbod gezichtsbedekkende kleding,Besluit op een verzoek om alle communicatie met de belangensectoren en gemeenten vanaf 26 juni 2018 over de invoering van de Wet gedeeltelijk verbod gezichtsbedekkende kleding. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2019/07/18,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/07/18/besluit-op-wob-verzoek-over-wet-gedeeltelijk-verbod-gezichtsbedekkende-kleding/Besluit+op+Wob-verzoek+over+Wet+gedeeltelijk+verbod+gezichtsbedekkende+kleding.pdf']
265,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/07/18/te-verstrekken-documenten,Te verstrekken documenten,Te verstrekken documenten.,2019/07/18,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/07/18/te-verstrekken-documenten/te-verstrekken-documenten.pdf']
266,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/07/04/besluit-op-bezwaar-wob-bezoek-om-informatie-om-de-antivirussoftware-voor-het-rijk-uit-te-faseren,Besluit op bezwaar Wob-bezoek om informatie om de antivirussoftware voor het Rijk uit te faseren,Besluit op bezwaar Wob-bezoek om informatie om de antivirussoftware voor het Rijk uit te faseren. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2019/07/04,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/07/04/besluit-op-bezwaar-wob-bezoek-om-informatie-om-de-antivirussoftware-voor-het-rijk-uit-te-faseren/Verzonden+brief+Besluit+op+bezwaar+en+bijlagen+getekend+Geredigeerd.pdf']
267,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/06/28/besluit-wob-verzoek-over-de-bestuurlijke-toekomst-van-gemeente-nuenen-c.a,Besluit Wob-verzoek over de bestuurlijke toekomst van gemeente Nuenen c.a.,Besluit Wob-verzoek over de bestuurlijke toekomst van gemeente Nuenen c.a. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2019/06/28,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/06/28/besluit-wob-verzoek-over-de-bestuurlijke-toekomst-van-gemeente-nuenen-c.a/toekomst+Nuenen.pdf']
268,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/07/29/besluit-wob-verzoek-over-eden-soestdijk,Besluit Wob-verzoek over Eden Soestdijk,Besluit om op verzoek informatie openbaar te maken over de Stichting Eden Soestdijk. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2019/07/29,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/07/29/besluit-wob-verzoek-over-eden-soestdijk/Besluit+wob-verzoek+inzake+Eden+Soestdijk+inclusief+bijlagen.pdf']
269,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/06/21/besluit-wob-verzoek-onderzoek-bing,Besluit Wob-verzoek onderzoek BING,Besluit op een verzoek om toezending van de Rapportage Onderzoek BING (Bureau Integriteit BV) Rijksvastgoedbedrijf van 8 augustus 2018. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2019/06/21,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/06/21/besluit-wob-verzoek-onderzoek-bing/Besluit+Wob-verzoek+onderzoek+BING.pdf']
270,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/06/14/besluit-wob-verzoek-burgemeestersprocedure-koggenland,Besluit Wob-verzoek burgemeestersprocedure Koggenland,Besluit op een verzoek om alle correspondentie rondom de procedure voor een nieuwe burgemeester in de gemeente Koggenland. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2019/06/14,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/06/14/besluit-wob-verzoek-burgemeestersprocedure-koggenland/Besluit-Wob-verzoek-burgemeestersprocedure-Koggenland.pdf']
271,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/06/12/besluit-wob-verzoek-over-dienstreizen-van-of-namens-ministeries-naar-caribisch-nederland,Besluit Wob-verzoek over dienstreizen van of namens ministeries naar Caribisch Nederland,Besluit om op verzoek informatie openbaar te maken over dienstreizen van of namens ministeries naar Caribisch Nederland. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2019/06/12,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,"['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/06/12/besluit-wob-verzoek-over-dienstreizen-van-of-namens-ministeries-naar-caribisch-nederland/Besluit+wob-verzoek+inzake+informatie+over+dienstreizen+van+of+namens+ministeries+naar+Caribisch+Nederland.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/06/12/besluit-wob-verzoek-over-dienstreizen-van-of-namens-ministeries-naar-caribisch-nederland/Bijlage+-+Overzicht+dienstreizen+naar+Caribisch+Nederland%2C+aantallen+en+kosten+2013+-+2018.pdf']"
272,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/06/07/besluit-op-wob-verzoek-over-paleis-soestdijk,Besluit op Wob-verzoek over Paleis Soestdijk,Besluit op Wob-verzoek over Paleis Soestdijk. Het gaat om een verzoek  in het kader van de Wet openbaarheid van bestuur (Wob).,2019/06/07,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,"['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/06/07/besluit-op-wob-verzoek-over-paleis-soestdijk/Besluit+Wob-verzoek+inzake+Paleis+Soestdijk.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/06/07/besluit-op-wob-verzoek-over-paleis-soestdijk/Bijlagen+bij+besluit+op+Wob+verzoek+over+Paleis+Soestdijk.pdf']"
273,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/06/07/besluit-wob-verzoek-over-de-teruggetrokken-gezamenlijke-aanbesteding-iwms,Besluit Wob-verzoek over de teruggetrokken gezamenlijke aanbesteding IWMS,,2019/06/07,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/06/07/besluit-wob-verzoek-over-de-teruggetrokken-gezamenlijke-aanbesteding-iwms/Publicatie+Rijksoverheid.nl.pdf']
274,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/06/07/besluit-wob-verzoek-overgang-eindloon-naar-middelloon,Besluit Wob-verzoek overgang eindloon naar middelloon,Besluit op een verzoek om informatie over de ontwikkeling van de pensioenlasten als gevolg van de overgang van het eindloonstelsel (2003) naar het middelloonstelsel (2004). Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2019/06/07,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/06/07/besluit-wob-verzoek-overgang-eindloon-naar-middelloon/Besluit-Wob-verzoek-overgang-eindloon-naar-middelloon.pdf']
275,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/05/21/besluit-wob-verzoek-over-informatie-en-of-documenten-naar-het-gebruik-van-algoritmen-binnen-de-overheid,Besluit Wob-verzoek over informatie en/of documenten naar het gebruik van algoritmen binnen de overheid,Besluit om op verzoek informatie openbaar te maken over het gebruik en de toepassing van algoritmen binnen de overheid. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2019/05/21,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,"['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/05/21/besluit-wob-verzoek-over-informatie-en-of-documenten-naar-het-gebruik-van-algoritmen-binnen-de-overheid/Beslissing+op+bezwaar.pdf', 'https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/05/21/besluit-wob-verzoek-over-informatie-en-of-documenten-naar-het-gebruik-van-algoritmen-binnen-de-overheid/Bijlagen+bij+Wob-verzoek+algoritmen.pdf']"
276,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/05/21/besluit-wob-verzoek-naamsverandering-trompenburg,Besluit Wob-verzoek naamsverandering Trompenburg,Besluit op een verzoek om documenten waarin motieven staan voor de naamsverandering van Trompenburgh ('s-Graveland) in Trompenburg. Het gaat om een verzoek op basis van de Wet openbaarheid van bestuur (Wob).,2019/05/21,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/05/21/besluit-wob-verzoek-naamsverandering-trompenburg/Besluit+Wob-verzoek+naamsverandering+Trompenburgh.pdf']
277,https://www.rijksoverheid.nl/documenten/wob-verzoeken/2019/05/16/besluit-op-wob-verzoek-over-wet-gedeeltelijk-verbod-gezichtsbedekkende-kleding,Besluit op Wob-verzoek over Wet gedeeltelijk verbod gezichtsbedekkende kleding,Besluit op een verzoek om informatie over de de Wet gedeeltelijk verbod gezichtsbedekkende kleding. Het verzoek is gedaan op basis van de Wet openbaarheid van bestuur (Wob).,2019/05/16,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,['https://www.rijksoverheid.nl/binaries/rijksoverheid/documenten/wob-verzoeken/2019/05/16/besluit-op-wob-verzoek-over-wet-gedeeltelijk-verbod-gezichtsbedekkende-kleding/Besluit+op+Wob-verzoek+over+Wet+gedeeltelijk+verbod+gezichtsbedekkende+kleding.pdf']
